PRIMARY_TAG,Date,Well,OilDay,Injgas,AnnulusA,AnnulusB,WHP,WaterDay,Choke,TotLiq
5026,2016-10-17 00:00:00,A,60,10037.70668,66.92089392,70.97791545,29.56277778,0,7,60
5027,2016-10-17 00:00:00,B,55,16948.84474,75.32198973,82.41140894,28.70423611,24,7,79
5028,2016-10-17 00:00:00,D,18,19402.19531,77.56617494,83.24317646,32.92909722,74,7,92
5029,2016-10-17 00:00:00,E,55,14921.99842,81.21017914,138.6443835,40.55888889,25,7,80
5030,2016-10-17 00:00:00,G,34,26502.85663,75.43760119,79.30269991,27.95041667,95,7,129
5031,2016-10-17 00:00:00,H,30,16005.16712,96.26597627,98.34561434,60.48819444,7,7,37
5032,2016-10-18 00:00:00,A,60,10116.51371,67.08831555,70.49509337,29.25336572,0,7,60
5033,2016-10-18 00:00:00,B,55,16891.09563,74.86156264,81.70619872,28.64989591,24,7,79
5034,2016-10-18 00:00:00,D,18,19467.03692,77.00144977,84.03680779,32.8480916,74,7,92
5035,2016-10-18 00:00:00,E,55,14994.09112,81.32473113,138.5587026,40.42068008,25,7,80
5036,2016-10-18 00:00:00,G,34,26535.10841,75.72709205,79.52177381,27.85572519,95,7,129
5037,2016-10-18 00:00:00,H,30,15916.34244,96.66883484,98.5990737,60.95648855,7,7,37
5038,2016-10-19 00:00:00,A,60,10121.13434,67.30335528,70.47262789,29.37159722,0,7,60
5039,2016-10-19 00:00:00,B,55,16940.35125,75.51840145,82.50145733,28.62902778,24,7,79
5040,2016-10-19 00:00:00,D,18,19405.64371,77.27135247,83.85418997,33.02125,74,7,92
5041,2016-10-19 00:00:00,E,55,14926.21802,81.65585972,139.5055494,40.39881944,25,7,80
5042,2016-10-19 00:00:00,G,34,26552.7561,75.57346385,77.5590563,28.50701389,95,7,129
5043,2016-10-19 00:00:00,H,30,15922.96264,96.59160716,99.20331616,60.76298611,7,7,37
5044,2016-10-20 00:00:00,A,60,10067.48025,67.44103692,69.61755385,29.2925,0,7,60
5045,2016-10-20 00:00:00,B,55,16942.14961,75.25849328,82.08108673,28.71666667,24,7,79
5046,2016-10-20 00:00:00,D,18,19450.32701,77.34711807,81.27421451,32.99520833,74,7,92
5047,2016-10-20 00:00:00,E,55,14973.8118,81.47874411,138.7508355,40.055,25,7,80
5048,2016-10-20 00:00:00,G,34,26530.77284,74.91959888,82.30012856,27.985625,95,7,129
5049,2016-10-20 00:00:00,H,30,15945.23068,97.2027988,97.56588429,60.54868056,7,7,37
5050,2016-10-21 00:00:00,A,57,9999.82919,66.63969202,70.31709088,29.30409438,0,7,57
5051,2016-10-21 00:00:00,B,55,16893.13304,75.1022703,82.97019408,28.71387925,24,7,79
5052,2016-10-21 00:00:00,D,18,19405.57831,77.0801614,82.87149231,32.89354615,74,7,92
5053,2016-10-21 00:00:00,E,49,15006.22696,81.44589273,138.7158396,40.38959056,28,7,77
5054,2016-10-21 00:00:00,G,34,26605.41424,75.67039623,80.12868207,27.89389313,95,7,129
5055,2016-10-21 00:00:00,H,30,15915.50194,96.91798421,98.51858998,60.38376128,7,7,37
5056,2016-10-22 00:00:00,A,57,10026.18823,67.33284233,70.27724609,29.17923611,0,7,57
5057,2016-10-22 00:00:00,B,62,16907.12429,75.15948371,81.92805111,28.71770833,20,7,82
5058,2016-10-22 00:00:00,D,18,19400.96968,77.62664533,81.20160938,32.90381944,74,7,92
5059,2016-10-22 00:00:00,E,49,14941.01413,81.52698571,138.043111,40.30104167,28,7,77
5060,2016-10-22 00:00:00,G,34,26587.87993,75.65682631,79.98633246,27.82631944,95,7,129
5061,2016-10-22 00:00:00,H,30,15920.06211,96.52512347,97.37001159,60.42743056,7,7,37
5062,2016-10-23 00:00:00,A,57,10070.6342,67.34356533,69.30930005,29.33263889,0,7,57
5063,2016-10-23 00:00:00,B,62,16953.55656,74.96091747,82.63405091,28.68520833,20,7,82
5064,2016-10-23 00:00:00,D,19,19491.93534,77.42847002,80.25438158,33.09597222,71,7,90
5065,2016-10-23 00:00:00,E,49,14944.47099,80.95222521,138.4066695,40.29194444,28,7,77
5066,2016-10-23 00:00:00,G,34,26560.70046,74.83020142,78.69193466,28.04527778,95,7,129
5067,2016-10-23 00:00:00,H,33,15898.35757,96.64120216,97.52122608,60.17229167,8,7,41
5068,2016-10-24 00:00:00,A,57,10147.09,67.47790434,69.43100804,29.41922276,0,7,57
5069,2016-10-24 00:00:00,B,62,16918.76358,75.66315307,83.28399488,28.69548924,20,7,82
5070,2016-10-24 00:00:00,D,19,19476.75543,77.45503935,80.2515406,33.03740458,71,7,90
5071,2016-10-24 00:00:00,E,49,14985.94403,80.95815061,139.1395376,40.23351839,28,7,77
5072,2016-10-24 00:00:00,G,34,26556.18408,74.40786921,82.30095838,28.17911173,94,7,128
5073,2016-10-24 00:00:00,H,33,15981.70705,96.53374101,98.30046546,60.02546842,8,7,41
5074,2016-10-25 00:00:00,A,58,10081.31195,67.48765382,71.21049199,29.44986111,0,7,58
5075,2016-10-25 00:00:00,B,62,16935.7581,75.49345465,82.10664166,28.73333333,20,7,82
5076,2016-10-25 00:00:00,D,19,19414.75856,77.73011213,79.80558155,32.921875,71,7,90
5077,2016-10-25 00:00:00,E,49,14947.43694,81.34620588,138.0644825,39.98611111,28,7,77
5078,2016-10-25 00:00:00,G,34,26492.54403,73.68942287,80.90395369,28.03680556,94,7,128
5079,2016-10-25 00:00:00,H,33,15974.3315,96.56450622,97.87119708,60.16590278,8,7,41
5080,2016-10-26 00:00:00,A,58,10143.98397,67.5019901,71.58995234,29.32736111,0,7,58
5081,2016-10-26 00:00:00,B,62,16910.38549,75.17718875,83.31952869,28.75784722,20,7,82
5082,2016-10-26 00:00:00,D,19,19457.27138,78.10914224,81.02631293,32.956875,71,7,90
5083,2016-10-26 00:00:00,E,49,14912.84992,80.87126434,137.9462687,40.19319444,28,7,77
5084,2016-10-26 00:00:00,G,34,26506.96451,74.77067826,78.59316987,28.20944444,94,7,128
5085,2016-10-26 00:00:00,H,33,15901.80248,97.05993518,98.17271056,60.12604167,8,7,41
5086,2016-10-27 00:00:00,A,58,10093.75834,67.19861261,70.73057938,29.54038862,0,7,58
5087,2016-10-27 00:00:00,B,62,16869.38364,75.08179311,82.34798359,28.74156836,20,7,82
5088,2016-10-27 00:00:00,D,19,19411.52889,78.26942732,78.73814949,33.0778626,71,7,90
5089,2016-10-27 00:00:00,E,52,14915.94796,81.61935958,139.6182424,40.23268563,28,7,80
5090,2016-10-27 00:00:00,G,34,26518.76498,74.1608551,75.96580075,28.1351839,94,7,128
5091,2016-10-27 00:00:00,H,33,15933.04825,96.89791073,98.10347079,60.04573213,8,7,41
5092,2016-10-28 00:00:00,A,60,10045.37487,67.56511155,70.52726769,29.42430556,0,7,60
5093,2016-10-28 00:00:00,B,62,16926.50752,74.94133718,81.89420469,28.63875,16,7,78
5094,2016-10-28 00:00:00,D,19,19410.73131,78.2133953,78.32512163,32.92833333,71,7,90
5095,2016-10-28 00:00:00,E,52,14994.45512,81.60547158,139.7362317,40.175625,28,7,80
5096,2016-10-28 00:00:00,G,36,26499.44957,74.57511142,74.31517183,28.16861111,97,7,133
5097,2016-10-28 00:00:00,H,33,15955.02933,96.83284079,99.10310526,60.00770833,8,7,41
5098,2016-10-29 00:00:00,A,60,10069.76826,67.23698555,70.96464013,29.53909722,0,7,60
5099,2016-10-29 00:00:00,B,62,16945.7366,75.8515855,81.42976762,28.66131944,16,7,78
5100,2016-10-29 00:00:00,D,21,19470.27256,77.95170694,76.81943733,33.12472222,68,7,89
5101,2016-10-29 00:00:00,E,52,14920.98006,81.43166972,139.586056,40.01361111,28,7,80
5102,2016-10-29 00:00:00,G,36,26579.27062,74.46183474,75.66954969,27.77125,97,7,133
5103,2016-10-29 00:00:00,H,33,15922.91618,97.27238478,97.6108995,60.18138889,8,7,41
5104,2016-10-30 00:00:00,A,60,10078.6961,67.71955443,70.23670118,29.41436502,0,7,60
5105,2016-10-30 00:00:00,B,62,16911.83602,75.0134609,83.36941602,28.62720333,16,7,78
5106,2016-10-30 00:00:00,D,21,19385.04848,77.7245596,83.88011435,33.54552394,68,7,89
5107,2016-10-30 00:00:00,E,52,14946.46658,81.57544306,138.6765072,40.10492713,28,7,80
5108,2016-10-30 00:00:00,G,36,26556.6293,74.99663352,82.30599345,28.05142262,97,7,133
5109,2016-10-30 00:00:00,H,33,15973.31425,95.63310606,97.40722047,58.22449688,8,7,41
5110,2016-10-31 00:00:00,A,60,10009.33438,66.74997507,70.16983072,29.24819444,0,7,60
5111,2016-10-31 00:00:00,B,62,16885.59583,75.55785024,82.42463992,28.58868056,16,7,78
5112,2016-10-31 00:00:00,D,21,19414.28786,77.87508493,89.60115078,33.11465278,68,7,89
5113,2016-10-31 00:00:00,E,52,14963.74983,81.1626991,139.6249832,40.14395833,28,7,80
5114,2016-10-31 00:00:00,G,36,26530.71791,74.73487889,82.26971329,28.04298611,97,7,133
5115,2016-10-31 00:00:00,H,33,15919.93179,97.30569186,97.84633394,61.46986111,8,7,41
5116,2016-11-01 00:00:00,A,60,10028.64324,67.72802262,70.83435662,29.33159722,0,7,60
5117,2016-11-01 00:00:00,B,62,16964.54867,75.24399485,81.65748596,28.56319444,16,7,78
5118,2016-11-01 00:00:00,D,21,19379.33145,77.52710936,89.59414204,32.92569444,68,7,89
5119,2016-11-01 00:00:00,E,52,14971.63004,80.82738913,139.8406304,39.74388889,28,7,80
5120,2016-11-01 00:00:00,G,36,26537.33318,74.59776623,80.19489907,28.13944444,97,7,133
5121,2016-11-01 00:00:00,H,33,15899.43447,97.0677576,99.35878587,61.26,8,7,41
5122,2016-11-02 00:00:00,A,60,10042.06769,67.25108285,71.17977549,29.48216516,0,7,60
5123,2016-11-02 00:00:00,B,63,16883.56133,75.81304581,81.78874623,28.61457321,16,7,79
5124,2016-11-02 00:00:00,D,21,19469.40592,78.26458386,86.88128093,33.04038862,68,7,89
5125,2016-11-02 00:00:00,E,52,14942.92411,81.26675182,139.196728,40.19333796,28,7,80
5126,2016-11-02 00:00:00,G,36,26552.35802,75.11734714,78.92333747,27.78931298,97,7,133
5127,2016-11-02 00:00:00,H,33,15989.01476,96.93793603,98.1575496,61.10229008,8,7,41
5128,2016-11-03 00:00:00,A,60,10081.53868,66.87844947,72.61602031,29.46798611,0,7,60
5129,2016-11-03 00:00:00,B,63,16965.69309,75.04386864,81.71602879,28.55291667,16,7,79
5130,2016-11-03 00:00:00,D,21,19414.48505,77.61606649,85.69768171,33.11652778,69,7,90
5131,2016-11-03 00:00:00,E,52,14911.53092,81.24990268,138.1440605,40.21173611,28,7,80
5132,2016-11-03 00:00:00,G,36,26601.63116,74.41255441,77.9722838,27.76041667,97,7,133
5133,2016-11-03 00:00:00,H,33,15945.88276,97.00366544,98.75478954,61.12,8,7,41
5134,2016-11-04 00:00:00,A,62,10068.85034,66.90294443,70.53006116,29.47979167,0,7,62
5135,2016-11-04 00:00:00,B,63,16940.06622,75.52135883,81.9844055,28.53583333,16,7,79
5136,2016-11-04 00:00:00,D,21,19465.71006,78.08625643,85.83569658,33.02173611,69,7,90
5137,2016-11-04 00:00:00,E,52,14912.60989,81.06042807,138.2237634,40.27430556,28,7,80
5138,2016-11-04 00:00:00,G,34,26622.46143,75.03179945,77.00605927,27.86111111,94,7,128
5139,2016-11-04 00:00:00,H,33,15975.94384,96.97647826,99.28047879,60.96104167,8,7,41
5140,2016-11-05 00:00:00,A,62,10033.72568,67.88629903,71.82888553,29.43095073,0,7,62
5141,2016-11-05 00:00:00,B,63,16934.15314,75.62184861,82.20916205,28.65683553,16,7,79
5142,2016-11-05 00:00:00,D,21,19441.52056,78.23419017,85.49240052,32.92519084,69,7,90
5143,2016-11-05 00:00:00,E,52,14993.16418,81.57213886,138.3176336,40.1462873,28,7,80
5144,2016-11-05 00:00:00,G,34,26493.19305,74.8969083,75.93802614,27.76682859,94,7,128
5145,2016-11-05 00:00:00,H,33,15963.84671,97.10950971,98.64570691,61.24864677,8,7,41
5146,2016-11-06 00:00:00,A,62,10016.28848,67.20023151,74.45258982,29.64347222,0,7,62
5147,2016-11-06 00:00:00,B,63,16912.32107,76.19035763,82.16846384,28.79743056,16,7,79
5148,2016-11-06 00:00:00,D,21,19429.23924,77.8160506,83.81817959,33.23506944,69,7,90
5149,2016-11-06 00:00:00,E,52,14989.45015,81.32630318,139.1091822,40.30270833,28,7,80
5150,2016-11-06 00:00:00,G,34,26560.12992,75.14318143,74.14421944,27.94020833,94,7,128
5151,2016-11-06 00:00:00,H,33,15975.49045,97.36165312,97.73841803,61.66340278,8,7,41
5152,2016-11-07 00:00:00,A,62,10083.68069,67.4809437,73.89633896,29.72256944,0,7,62
5153,2016-11-07 00:00:00,B,63,16955.29944,76.26535153,83.31071202,28.87881944,16,7,79
5154,2016-11-07 00:00:00,D,21,19405.27908,77.91663859,84.79060443,33.16034722,69,7,90
5155,2016-11-07 00:00:00,E,52,14909.23764,81.30832377,138.9036645,40.14958333,28,7,80
5156,2016-11-07 00:00:00,G,34,26577.6189,75.27470176,75.56326754,27.99409722,94,7,128
5157,2016-11-07 00:00:00,H,33,15938.17274,97.49627026,98.74784626,62.22395833,8,7,41
5158,2016-11-08 00:00:00,A,62,10076.17878,67.27890581,73.36213722,29.70027759,0,7,62
5159,2016-11-08 00:00:00,B,63,16933.74261,76.08288945,83.19162421,28.84385843,16,7,79
5160,2016-11-08 00:00:00,D,21,19402.25639,78.14904887,84.4569199,33.12574601,69,7,90
5161,2016-11-08 00:00:00,E,52,14993.51753,81.32100563,139.6352879,40.11637752,28,7,80
5162,2016-11-08 00:00:00,G,34,26535.83376,75.37452766,76.23095751,27.92068008,94,7,128
5163,2016-11-08 00:00:00,H,33,15923.01636,96.93208331,98.99186997,61.16835531,8,7,41
5164,2016-11-09 00:00:00,A,62,10079.6421,67.808018,72.5188528,29.72604167,0,7,62
5165,2016-11-09 00:00:00,B,63,16986.53031,75.70567894,83.04475345,28.77180556,16,7,79
5166,2016-11-09 00:00:00,D,21,19400.43741,78.22413142,81.51295352,33.16770833,69,7,90
5167,2016-11-09 00:00:00,E,52,14919.2532,81.40054464,138.8042397,40.11972222,28,7,80
5168,2016-11-09 00:00:00,G,34,26559.40559,74.61872465,75.76914775,27.95506944,94,7,128
5169,2016-11-09 00:00:00,H,33,15907.10207,96.55316411,99.05232838,60.95486111,8,7,41
5170,2016-11-10 00:00:00,A,62,10077.2999,67.88342533,71.8542733,29.65208333,0,7,62
5171,2016-11-10 00:00:00,B,63,17006.96699,76.40789634,84.36085121,28.77090278,16,7,79
5172,2016-11-10 00:00:00,D,21,19440.48529,78.20959334,80.7541768,33.43243056,69,7,90
5173,2016-11-10 00:00:00,E,52,14996.05604,81.87367257,139.3726015,40.09986111,28,7,80
5174,2016-11-10 00:00:00,G,34,26494.33036,74.85187243,76.5734487,28.22222222,94,7,128
5175,2016-11-10 00:00:00,H,33,15901.99887,96.72671042,98.02335919,60.67333333,8,7,41
5176,2016-11-11 00:00:00,A,62,9996.979479,67.13157474,70.67353513,29.71429563,0,7,62
5177,2016-11-11 00:00:00,B,63,16965.65385,76.12848394,83.39672214,28.82907703,16,7,79
5178,2016-11-11 00:00:00,D,22,19391.06772,78.39124889,80.1250992,33.94892436,67,7,89
5179,2016-11-11 00:00:00,E,52,14937.65839,80.98808576,139.5012115,39.98854962,28,7,80
5180,2016-11-11 00:00:00,G,34,26511.24776,74.53239277,81.09536836,28.26786954,94,7,128
5181,2016-11-11 00:00:00,H,33,15900.7882,96.54750113,99.08301038,60.81804303,8,7,41
5182,2016-11-12 00:00:00,A,62,10020.82911,68.11376982,70.62473827,29.64194444,0,7,62
5183,2016-11-12 00:00:00,B,63,16907.07597,76.35952433,81.87240557,28.77270833,16,7,79
5184,2016-11-12 00:00:00,D,22,19412.96181,78.65311464,80.67273697,33.80277778,67,7,89
5185,2016-11-12 00:00:00,E,52,14977.02926,81.64430275,139.5902711,39.97534722,28,7,80
5186,2016-11-12 00:00:00,G,34,26580.08702,74.70245836,79.10030417,28.11472222,94,7,128
5187,2016-11-12 00:00:00,H,33,15958.25134,96.4737056,98.95964605,60.50708333,8,7,41
5188,2016-11-13 00:00:00,A,62,10081.70624,67.9454009,70.81616428,29.47708333,0,7,62
5189,2016-11-13 00:00:00,B,63,16304.37411,75.69023725,83.4409734,28.40291667,16,7,79
5190,2016-11-13 00:00:00,D,22,19394.47604,77.90506287,80.83960272,33.76361111,67,7,89
5191,2016-11-13 00:00:00,E,52,14974.78231,81.49518897,139.8576436,40.209375,28,7,80
5192,2016-11-13 00:00:00,G,34,26585.13683,75.06977516,78.11589138,27.85319444,94,7,128
5193,2016-11-13 00:00:00,H,33,15951.64334,96.70182612,98.66250444,60.45409722,8,7,41
5194,2016-11-14 00:00:00,A,62,11388.69413,68.13493013,69.41979067,30.54649549,0,7,62
5195,2016-11-14 00:00:00,B,63,15505.27458,75.23806796,82.69487415,28.08237335,16,7,79
5196,2016-11-14 00:00:00,D,22,19396.30508,78.07454433,81.62720447,33.7185982,67,7,89
5197,2016-11-14 00:00:00,E,52,14926.25857,81.37888787,139.7233894,40.14712006,28,7,80
5198,2016-11-14 00:00:00,G,34,26542.92527,74.58808761,77.95080268,27.85149202,94,7,128
5199,2016-11-14 00:00:00,H,33,15911.20843,97.18333196,98.14105978,60.90978487,8,7,41
5200,2016-11-15 00:00:00,A,62,11506.63084,68.16469862,70.97556754,30.73715278,0,7,62
5201,2016-11-15 00:00:00,B,66,14870.1339,75.36781094,82.2433578,27.70333333,18,7,84
5202,2016-11-15 00:00:00,D,22,19413.84931,78.39528386,81.70778354,34.03923611,67,7,89
5203,2016-11-15 00:00:00,E,52,14974.25386,81.50391161,139.6934293,40.75513889,28,7,80
5204,2016-11-15 00:00:00,G,34,26592.19646,74.38311722,76.39399871,27.8325,94,7,128
5205,2016-11-15 00:00:00,H,33,15918.05893,96.72155627,98.63615461,60.20034722,8,7,41
5206,2016-11-16 00:00:00,A,61,9790.341318,67.42298635,71.25960071,29.45986111,0,7,61
5207,2016-11-16 00:00:00,B,66,15100.04643,74.84940415,83.44394713,27.84798611,18,7,84
5208,2016-11-16 00:00:00,D,22,19406.01594,78.23597562,84.63192075,33.94541667,67,7,89
5209,2016-11-16 00:00:00,E,52,14986.44397,81.88672853,139.0442528,40.66777778,28,7,80
5210,2016-11-16 00:00:00,G,39,26525.11804,74.92306862,82.73735124,27.94298611,90,7,129
5211,2016-11-16 00:00:00,H,32,15966.81282,97.01301802,98.05781296,60.68354167,6,7,38
5212,2016-11-17 00:00:00,A,63,8946.170851,68.17683907,71.45158351,29.13900069,0,7,63
5213,2016-11-17 00:00:00,B,66,15860.09272,75.07725227,83.08795639,28.24247051,18,7,84
5214,2016-11-17 00:00:00,D,22,19413.12727,78.37363786,84.38533146,33.94781402,67,7,89
5215,2016-11-17 00:00:00,E,51,14927.08891,81.24479345,140.5728685,40.63289382,27,7,78
5216,2016-11-17 00:00:00,G,39,26543.3043,74.66864004,81.07540921,27.76141568,90,7,129
5217,2016-11-17 00:00:00,H,32,15961.78536,96.4291059,98.1467702,60.80575989,6,7,38
5218,2016-11-18 00:00:00,A,63,8041.90931,67.43105009,70.70149918,28.40736111,0,7,63
5219,2016-11-18 00:00:00,B,66,15902.51385,75.00839846,83.19038319,28.23298611,18,7,84
5220,2016-11-18 00:00:00,D,22,19452.88127,78.06518702,88.22681111,33.92604167,67,7,89
5221,2016-11-18 00:00:00,E,51,15009.97756,81.49010273,139.5006515,40.49770833,27,7,78
5222,2016-11-18 00:00:00,G,39,26604.27405,75.08260902,79.57182925,27.65180556,90,7,129
5223,2016-11-18 00:00:00,H,32,15956.22742,96.91805358,97.72928032,61.06625,6,7,38
5224,2016-11-19 00:00:00,A,64,8102.12975,67.4811664,72.02411018,28.45423611,0,7,64
5225,2016-11-19 00:00:00,B,66,15904.73887,75.13488829,82.15393966,28.26875,18,7,84
5226,2016-11-19 00:00:00,D,22,19454.58389,78.19249176,85.10046145,33.97055556,67,7,89
5227,2016-11-19 00:00:00,E,51,14952.1081,81.07535678,139.9185163,40.55708333,27,7,78
5228,2016-11-19 00:00:00,G,37,26611.00808,75.14484823,77.39327821,27.75729167,87,7,124
5229,2016-11-19 00:00:00,H,33,15998.71449,97.51518343,98.21212521,61.18305556,9,7,42
5230,2016-11-20 00:00:00,A,64,8091.713721,67.35094302,72.19746785,28.48438584,0,7,64
5231,2016-11-20 00:00:00,B,64,15888.87904,76.10675019,81.34430246,28.3814712,17,7,81
5232,2016-11-20 00:00:00,D,22,19427.08856,78.11316607,85.67283637,34.11873699,67,7,89
5233,2016-11-20 00:00:00,E,50,14911.67734,81.02903509,140.0893277,40.41013185,27,7,77
5234,2016-11-20 00:00:00,G,37,26553.29278,75.3325115,79.8141664,27.90270645,87,7,124
5235,2016-11-20 00:00:00,H,33,15946.79267,97.03166599,98.42751018,61.12241499,9,7,42
5236,2016-11-21 00:00:00,A,64,8147.358837,67.74478734,74.70770738,28.43506944,0,7,64
5237,2016-11-21 00:00:00,B,64,15901.80275,75.897057,81.0404329,28.35909722,17,7,81
5238,2016-11-21 00:00:00,D,22,19462.56192,77.94434627,84.42683065,33.88430556,67,7,89
5239,2016-11-21 00:00:00,E,50,14980.24689,82.01429632,139.63739,40.40118056,27,7,77
5240,2016-11-21 00:00:00,G,37,26512.09202,74.59475183,81.94616623,27.7025,87,7,124
5241,2016-11-21 00:00:00,H,33,14531.83637,96.47373573,98.46966745,57.36805556,9,7,42
5242,2016-11-22 00:00:00,A,64,7988.868064,67.79228844,73.58558829,28.37222222,0,7,64
5243,2016-11-22 00:00:00,B,64,15927.61522,75.81817515,82.18153953,28.30888889,17,7,81
5244,2016-11-22 00:00:00,D,22,19387.67572,79.0384221,82.68949025,33.73618056,67,7,89
5245,2016-11-22 00:00:00,E,50,14911.24205,81.5656261,139.6306272,40.15590278,27,7,77
5246,2016-11-22 00:00:00,G,37,26519.59565,74.70573759,77.19463619,27.72673611,87,7,124
5247,2016-11-22 00:00:00,H,33,15954.16227,96.29124294,97.85372301,60.77694444,9,7,42
5248,2016-11-23 00:00:00,A,64,8011.311141,68.25679358,72.53514983,28.59514226,0,7,64
5249,2016-11-23 00:00:00,B,64,15888.03956,75.77030566,79.32133986,28.47501735,17,7,81
5250,2016-11-23 00:00:00,D,22,19169.54283,77.79472475,82.90750792,32.31158917,67,7,89
5251,2016-11-23 00:00:00,E,50,14736.19717,81.80904664,139.2086913,40.28688411,27,7,77
5252,2016-11-23 00:00:00,G,37,26250.19074,74.30510983,73.30929918,29.14934074,87,7,124
5253,2016-11-23 00:00:00,H,33,14407.22624,96.27027435,98.68661932,58.43407356,9,7,42
5254,2016-11-24 00:00:00,A,64,7954.307474,67.27586547,72.45573041,28.56243056,0,7,64
5255,2016-11-24 00:00:00,B,64,15940.64011,75.92437525,80.22455762,28.44847222,17,7,81
5256,2016-11-24 00:00:00,D,24,19403.43239,77.75363201,80.0884633,34.03659722,64,7,88
5257,2016-11-24 00:00:00,E,50,14932.62578,81.80662163,139.1209846,40.23333333,27,7,77
5258,2016-11-24 00:00:00,G,37,26503.23228,74.19799942,74.12672719,28.864375,87,7,124
5259,2016-11-24 00:00:00,H,33,14959.70452,96.33468815,96.92098726,59.41881944,9,7,42
5260,2016-11-25 00:00:00,A,64,8029.707625,67.8704619,71.5990646,28.49666667,0,7,64
5261,2016-11-25 00:00:00,B,64,15934.3959,75.96485107,80.59193486,28.45388889,17,7,81
5262,2016-11-25 00:00:00,D,24,19387.0745,78.81554328,85.60063638,34.87208333,64,7,88
5263,2016-11-25 00:00:00,E,50,14927.52915,81.45418003,139.9723478,40.44722222,27,7,77
5264,2016-11-25 00:00:00,G,39,26509.01884,74.73973136,81.69328637,28.24243056,92,7,131
5265,2016-11-25 00:00:00,H,33,14956.94926,97.26222938,97.55804575,59.31673611,9,7,42
5266,2016-11-26 00:00:00,A,64,8033.932383,67.90371409,72.77204714,28.573125,0,7,64
5267,2016-11-26 00:00:00,B,64,15885.27593,76.09055213,79.91655797,28.47145833,17,7,81
5268,2016-11-26 00:00:00,D,24,19459.52929,79.17558748,91.90981552,34.3962526,64,7,88
5269,2016-11-26 00:00:00,E,50,14818.79161,81.68695939,140.8742576,40.39042332,27,7,77
5270,2016-11-26 00:00:00,G,39,26532.83794,74.64958228,88.6356791,28.16284722,92,7,131
5271,2016-11-26 00:00:00,H,33,14960.8287,97.13265746,98.84662456,59.70784178,9,7,42
5272,2016-11-27 00:00:00,A,64,8044.063264,67.5512793,72.72486044,28.65794587,0,7,64
5273,2016-11-27 00:00:00,B,64,15874.18484,75.77299449,80.63766053,28.44857738,17,7,81
5274,2016-11-27 00:00:00,D,24,19437.97527,78.53000558,90.43730025,34.496875,64,7,88
5275,2016-11-27 00:00:00,E,50,14884.45691,81.75052681,138.5090236,40.39256944,27,7,77
5276,2016-11-27 00:00:00,G,39,26557.65144,74.82471308,87.26199766,27.97841777,92,7,131
5277,2016-11-27 00:00:00,H,33,14940.0775,97.23663737,98.19932954,59.72513889,9,7,42
5278,2016-11-28 00:00:00,A,64,8759.212373,68.40647883,72.63557539,29.11520833,0,7,64
5279,2016-11-28 00:00:00,B,64,15904.20668,75.93834135,80.89677115,28.39631944,17,7,81
5280,2016-11-28 00:00:00,D,24,19482.80836,78.46575156,90.23890269,34.42055556,64,7,88
5281,2016-11-28 00:00:00,E,50,14889.30407,81.19984179,139.3271526,40.05645833,27,7,77
5282,2016-11-28 00:00:00,G,39,26577.00471,74.98013863,81.86057709,27.77888889,92,7,131
5283,2016-11-28 00:00:00,H,33,14992.42409,96.67229987,97.77228927,59.80284722,9,7,42
5284,2016-11-29 00:00:00,A,64,9039.116164,67.81713242,71.43426325,29.29625,0,7,64
5285,2016-11-29 00:00:00,B,64,15886.59018,75.63459022,81.59469776,28.41319444,17,7,81
5286,2016-11-29 00:00:00,D,24,19394.47251,78.95094496,88.81103357,34.17604167,64,7,88
5287,2016-11-29 00:00:00,E,50,14955.17331,80.9803927,140.6015153,40.20902778,27,7,77
5288,2016-11-29 00:00:00,G,39,26504.71504,74.64699197,80.74392852,28.49625,92,7,131
5289,2016-11-29 00:00:00,H,33,14633.29045,96.74500901,98.55349648,59.20631944,9,7,42
5290,2016-11-30 00:00:00,A,64,9122.8073,67.5364292,70.6454089,29.01804303,0,7,64
5291,2016-11-30 00:00:00,B,64,15942.51546,75.13136625,80.01511656,28.45843164,17,7,81
5292,2016-11-30 00:00:00,D,24,19373.15261,78.08520963,90.1583177,34.17987509,64,7,88
5293,2016-11-30 00:00:00,E,50,14899.64259,81.55955952,139.8026286,40.25399028,27,7,77
5294,2016-11-30 00:00:00,G,39,26521.90814,75.21418049,79.11283124,29.26960444,92,7,131
5295,2016-11-30 00:00:00,H,33,14874.48784,97.0757312,98.68105818,59.65065926,9,7,42
5296,2016-12-01 00:00:00,A,64,8987.474985,68.99230918,73.50450436,29.30125,0,7,64
5297,2016-12-01 00:00:00,B,64,15683.86566,75.26523509,81.50426937,28.21166667,17,7,81
5298,2016-12-01 00:00:00,D,24,19035.51174,77.91957162,89.81852915,33.93013889,64,7,88
5299,2016-12-01 00:00:00,E,50,14571.156,81.74879104,139.6796136,40.53916667,27,7,77
5300,2016-12-01 00:00:00,G,39,26142.93478,74.24416014,77.81646888,29.21583333,92,7,131
5301,2016-12-01 00:00:00,H,33,13123.86336,95.92812442,97.87553958,55.06270833,9,7,42
5302,2016-12-02 00:00:00,A,64,8996.903358,67.64599923,70.60260291,29.17166667,0,7,64
5303,2016-12-02 00:00:00,B,64,15962.19136,75.23058767,79.60122203,28.29840278,17,7,81
5304,2016-12-02 00:00:00,D,24,19421.63075,78.04055347,86.93781061,34.56972222,64,7,88
